7.069030761718750000e+01,2.186411437988281250e+02,1.905377044677734375e+02,1.707453613281250000e+02,2.687281799316406250e+01,2.043155670166015625e+02,1.009789886474609375e+02,5.464966583251953125e+01,1.387050476074218750e+02,1.409441680908203125e+02,3.352625846862792969e+00,2.608898925781250000e+02,6.381835174560546875e+01,2.848222656250000000e+02,2.548065032958984375e+02,1.080910968780517578e+01,7.123838043212890625e+01,1.404549255371093750e+02,8.615153503417968750e+01,2.834933280944824219e+01,1.675526580810546875e+02,1.577905578613281250e+02,2.234386253356933594e+01,1.372439880371093750e+02,5.438436889648437500e+01,8.547296905517578125e+01,1.452785644531250000e+02,1.923855438232421875e+02,9.211895465850830078e-01,3.101264381408691406e+01,1.103105992078781128e-01,1.538169250488281250e+02,3.163119506835937500e+01,1.045866699218750000e+02,4.353596496582031250e+01,1.758491134643554688e+01,9.716541171073913574e-01,1.128457641601562500e+02,1.798294067382812500e+01,1.954722595214843750e+02,4.507958602905273438e+01,1.119636993408203125e+02,2.309044036865234375e+02,1.658453216552734375e+02,4.650486755371093750e+01,9.478393793106079102e-01,1.166707916259765625e+02,1.285779266357421875e+02,8.154644012451171875e+00,3.931184387207031250e+01,8.100243377685546875e+01,4.690792560577392578e+00,3.023326396942138672e+00,6.436814117431640625e+01,2.417467651367187500e+02,4.107906723022460938e+01,6.804347515106201172e+00,5.353447341918945312e+01,9.921520996093750000e+01,1.564399566650390625e+02,4.648659706115722656e+00,1.198447647094726562e+02,1.460705261230468750e+02,2.902770805358886719e+01,1.095691528320312500e+02,1.328892364501953125e+02,1.564033699035644531e+01,2.383238067626953125e+02,1.144467391967773438e+02,1.902406158447265625e+02,2.589317512512207031e+01,9.576883316040039062e+00,2.935546934604644775e-01,7.560439300537109375e+01,2.238490447998046875e+02,3.145843315124511719e+01,1.430303478240966797e+01,1.896965026855468750e+02,5.715591049194335938e+01,1.176328063011169434e+00,1.185376510620117188e+02,1.880154037475585938e+01,1.191112518310546875e+02,3.215360260009765625e+01,3.081464958190917969e+01,1.721708984375000000e+02,5.636823654174804688e+00,8.690734863281250000e+00,7.740829467773437500e+01,1.661206054687500000e+01,1.480115051269531250e+02,7.803453063964843750e+01,1.035457253456115723e+00,1.784965972900390625e+02,3.684447860717773438e+01,1.002645568847656250e+02,1.204439392089843750e+02,1.211065750122070312e+02,4.168772888183593750e+01,1.860923461914062500e+02,6.002540969848632812e+01,1.852261304855346680e+00,7.798508453369140625e+01,8.752082061767578125e+01,9.106373041868209839e-02,2.466022796630859375e+02,8.044444274902343750e+01,2.308141708374023438e+01,1.137562713623046875e+02,3.408189773559570312e+01,1.979320526123046875e+02,6.725220489501953125e+01,1.188616657257080078e+01,2.086606407165527344e+01,3.795378494262695312e+01,1.181096076965332031e+01,1.310575408935546875e+02,2.803960609436035156e+01,8.680588531494140625e+01,1.536721587181091309e+00,6.382109832763671875e+01,3.156651878356933594e+01,8.345864295959472656e+00,1.903578567504882812e+01,1.041274642944335938e+02,4.217807388305664062e+01,5.471791076660156250e+01,8.456746673583984375e+01,6.852674102783203125e+01,2.610127067565917969e+01,2.748764455318450928e-01,5.819897460937500000e+01,1.625803070068359375e+02,7.628670501708984375e+01,7.622132873535156250e+01,2.008822679519653320e+00,6.820669651031494141e+00,9.014994812011718750e+01,1.472113342285156250e+02,7.519188690185546875e+01,3.115813255310058594e+01,3.258712387084960938e+01,1.783771820068359375e+02,1.217964782714843750e+02,1.629549980163574219e+01,7.413302612304687500e+01,2.747634887695312500e+02,6.460732269287109375e+01,8.309199523925781250e+01,1.500039825439453125e+02,7.668367004394531250e+01,7.796124267578125000e+01,1.904149322509765625e+02,2.477422714233398438e+01,4.511484527587890625e+01,1.790291748046875000e+02,1.126751899719238281e+01,5.452698135375976562e+01,1.964418792724609375e+02,1.461144089698791504e+00,1.237897872924804688e+02,4.993474197387695312e+01,5.526639175415039062e+01,1.182121200561523438e+02,5.660450744628906250e+01,7.915243530273437500e+01,1.625450286865234375e+02,5.015465736389160156e+00,2.077691040039062500e+02,9.366902160644531250e+01,9.579673767089843750e+00,1.123158721923828125e+02,3.287259101867675781e+00,5.439481353759765625e+01,1.723836212158203125e+02,4.523257911205291748e-02,9.136571502685546875e+01,1.391186981201171875e+02,7.022457885742187500e+01,1.012514591217041016e+00,1.315940093994140625e+02,3.128545880317687988e-01,1.503107452392578125e+02,2.185347974300384521e-01,1.408645172119140625e+02,8.981233215332031250e+01,4.956193923950195312e+01,3.575333654880523682e-01,1.049311447143554688e+02,8.134507751464843750e+01,9.707447052001953125e+01,1.162786960601806641e+01,1.017217941284179688e+02,1.357201385498046875e+01,8.003530883789062500e+01,1.345306515693664551e+00,9.152438354492187500e+01,7.693416595458984375e+00,6.807103729248046875e+01,2.144263267517089844e+01,4.785074889659881592e-01,4.392599868774414062e+01,6.012296676635742188e+01,2.375980186462402344e+01,9.092615127563476562e+00,1.070050964355468750e+02,8.391808319091796875e+01,2.780608749389648438e+01,6.696464538574218750e+01,1.248783394694328308e-01,7.142776489257812500e+01,1.820450286865234375e+02,1.095316314697265625e+01,1.185445632934570312e+02,3.202077865600585938e+01,2.441226005554199219e+00,1.067502136230468750e+02,5.710210037231445312e+01,3.158102512359619141e+00,9.604708099365234375e+01,1.694679870605468750e+02,1.899668574333190918e+00,6.339902496337890625e+01,1.600701904296875000e+02,5.097158432006835938e+01,6.051520824432373047e+00,1.614345550537109375e+02,1.488843231201171875e+02,6.062939071655273438e+01,3.626530885696411133e+00,1.843712615966796875e+02,3.580455541610717773e+00,1.812618255615234375e+02,1.136257781982421875e+02,1.520277404785156250e+01,2.543468475341796875e+02,8.389127731323242188e+00,2.544757843017578125e+01,1.781844482421875000e+02,1.206961250305175781e+01,4.105370330810546875e+01,3.781238174438476562e+01,2.090839385986328125e+02,2.087251663208007812e+01,3.259251022338867188e+01,1.320116424560546875e+02,4.796425247192382812e+01,2.875599479675292969e+01,2.041536560058593750e+02,3.754233169555664062e+01,6.509938049316406250e+01,5.917325973510742188e+00,6.360566329956054688e+01,9.200179290771484375e+01,5.581685638427734375e+01,1.117332458496093750e+02,4.168808364868164062e+01,5.863209533691406250e+01,7.631546783447265625e+01,1.108262329101562500e+02,1.057831649780273438e+02,1.346172180175781250e+02,2.978103876113891602e+00,1.922098236083984375e+02,1.597257900238037109e+01,1.179012832641601562e+02,2.473524665832519531e+01,1.888042259216308594e+01,1.263083648681640625e+02,6.433106231689453125e+01,9.268495487049221992e-04,1.933167266845703125e+02,1.861722755432128906e+01,1.074637126922607422e+01,2.281118392944335938e+01,4.410144984722137451e-01,6.421929168701171875e+01,1.255401223897933960e-01,1.532571563720703125e+02,2.798292160034179688e+00,3.268537521362304688e+01,1.399615936279296875e+02,6.408816337585449219e+00,2.619838256835937500e+02,4.588732719421386719e+00,4.952999877929687500e+01,1.631769561767578125e+02,5.830920696258544922e+00,8.985794067382812500e+00,1.280779113769531250e+02,2.316318988800048828e+00,2.516062164306640625e+01,2.142256355285644531e+01,1.439750213623046875e+02,8.404799652099609375e+01,5.454122543334960938e+00,1.304776306152343750e+02,9.933690643310546875e+01,1.617245178222656250e+02,9.696901702880859375e+01,1.328940124511718750e+02,1.178033905029296875e+02,2.695745706558227539e+00,7.562090301513671875e+01,1.536015319824218750e+02,8.242638397216796875e+01,1.352934722900390625e+02,8.599147796630859375e+01,7.935458183288574219e+00,1.176660232543945312e+02,9.494293975830078125e+01,3.781613159179687500e+01,1.628330078125000000e+02,8.596228790283203125e+01,5.643109893798828125e+01,2.114110870361328125e+02,9.799562072753906250e+01,1.429596683010458946e-03,1.671170654296875000e+02,6.246590423583984375e+01,2.578920936584472656e+01,1.580767059326171875e+02,1.113421440124511719e+00,2.107641448974609375e+02,4.115362548828125000e+01,2.924617195129394531e+01,2.323981628417968750e+02,1.138282871246337891e+01,1.046400222778320312e+02,8.735974121093750000e+01,6.428875732421875000e+01,6.658789515495300293e-01,6.684038543701171875e+01,2.298112792968750000e+02,9.869647026062011719e+00,4.026366043090820312e+01,8.621678924560546875e+01,4.093862915039062500e+01,1.699280548095703125e+02,8.605960845947265625e+00,5.409854507446289062e+01,1.969768714904785156e+01,2.130292510986328125e+01,8.561900329589843750e+01,2.692587614059448242e+00,5.688855648040771484e-01,1.021304473876953125e+02,1.300944685935974121e+00,1.879322624206542969e+01,1.784052581787109375e+02,1.236794233322143555e+00,1.860455894470214844e+01,1.118123855590820312e+02,1.007412567138671875e+02,1.128387808799743652e+00,1.016414337158203125e+02,3.205952072143554688e+01,1.236094818115234375e+02,1.733434867858886719e+01,2.294410133361816406e+01,8.786781311035156250e+01,3.409076016396284103e-03,1.105551376342773438e+02,1.377041473388671875e+02,1.484137892723083496e+00,3.824669647216796875e+01,4.236144256591796875e+01,1.253784727305173874e-02,4.732928466796875000e+01,3.442015647888183594e-01,1.244907455444335938e+02,2.868152223527431488e-02,1.211777114868164062e+02,3.274214172363281250e+01,1.139084091186523438e+02,6.871053314208984375e+01,1.221942520141601562e+01,1.808132324218750000e+02,4.431302642822265625e+01,1.369787406921386719e+01,1.310885925292968750e+02,1.359770660400390625e+02,3.571469116210937500e+01,1.168833160400390625e+02,9.255406951904296875e+01,3.318492889404296875e+01,6.875688934326171875e+01,1.515782623291015625e+02,1.072334289550781250e+02,5.050453567504882812e+01,1.187336273193359375e+02,5.280347824096679688e+01,7.035629272460937500e+01,9.533319091796875000e+01,2.840129852294921875e+01,1.617804565429687500e+02,2.754399681091308594e+01,9.367459869384765625e+01,1.704800720214843750e+02,1.208935070037841797e+01,2.198100891113281250e+02,9.670312500000000000e+01,8.520632934570312500e+01,1.494390411376953125e+02,4.328138351440429688e+00,1.549743499755859375e+02,1.348340454101562500e+02,6.605830192565917969e-01,4.941431427001953125e+01,1.149900360107421875e+02,1.022977600097656250e+02,1.168592376708984375e+02,1.053571319580078125e+01,9.311292266845703125e+01,6.956309318542480469e+00,1.674509429931640625e+02,5.367276000976562500e+01,3.677434325218200684e-01,1.073566741943359375e+02,1.745697631835937500e+02,8.449025154113769531e+00,4.716465759277343750e+01,6.926521301269531250e+01,8.324394226074218750e+01,6.898435974121093750e+01,8.520984649658203125e+01,7.021674156188964844e+00,6.630039215087890625e+01,4.799488067626953125e+01,5.178421401977539062e+01,1.816089057922363281e+01,2.965126991271972656e+01,1.552316284179687500e+02,4.967619323730468750e+01,1.305209398269653320e+00,8.064182281494140625e+01,4.338629531860351562e+01,8.501103401184082031e+00,8.041099548339843750e+01,6.263161849975585938e+01,3.526242065429687500e+01,4.872702407836914062e+01,8.625081062316894531e+00,2.260333442687988281e+01,9.771831512451171875e+00,1.159691925048828125e+02,5.074445724487304688e+01,1.889868545532226562e+01,6.073659133911132812e+01,2.060467958450317383e+00,5.734706878662109375e+01,6.960548400878906250e+01,2.879812049865722656e+01,1.760732841491699219e+01,9.737110137939453125e+01,5.150170251727104187e-02,9.442726135253906250e+01,1.349497070312500000e+02,6.379406738281250000e+01,2.452634239196777344e+01,8.232153320312500000e+01,7.495606231689453125e+01,2.772115707397460938e+00,1.648214111328125000e+02,6.105494689941406250e+01,8.247688293457031250e+01,1.540615234375000000e+02,9.964716434478759766e-01,1.152144317626953125e+02,7.620846557617187500e+01,1.256590194702148438e+02,4.253336334228515625e+01,1.744659576416015625e+02,2.038844490051269531e+01,9.067797088623046875e+01,1.662245483398437500e+02,7.424145507812500000e+01,1.054876098632812500e+02,2.471189880371093750e+02,5.879612445831298828e+00,2.767099914550781250e+02,6.238102340698242188e+01,9.812268829345703125e+01,2.714085206389427185e-02,7.341355133056640625e+01,1.063327026367187500e+02,4.092081069946289062e+00,1.349211730957031250e+02,3.135313796997070312e+01,6.411119079589843750e+01,7.700924682617187500e+01,2.922184448242187500e+02,1.735724449157714844e+01,9.878370666503906250e+01,2.819935989379882812e+01,1.696308135986328125e+01,9.066799163818359375e+01,6.408947706222534180e-02,1.515809783935546875e+02,5.007537460327148438e+01,1.458519268035888672e+01,5.800278472900390625e+01,1.967813301086425781e+01,5.555944442749023438e+01,5.100951530039310455e-03,1.006194000244140625e+02,4.421589660644531250e+01,3.222151184082031250e+01,9.156793212890625000e+01,4.335974502563476562e+01,4.166181182861328125e+01,1.246895141601562500e+02,4.536706542968750000e+01,2.722558259963989258e+00,4.231242370605468750e+01,5.095998001098632812e+01,5.387318801879882812e+01,3.356339645385742188e+01,1.121422882080078125e+02,2.244355773925781250e+01,3.630863189697265625e+01,6.643452453613281250e+01,1.781905746459960938e+01,1.178652877807617188e+02,4.083638489246368408e-01,1.067478408813476562e+02,5.524268341064453125e+01,3.351167297363281250e+01,5.361665725708007812e+00,3.722588348388671875e+01,4.709480667114257812e+01,1.371160507202148438e+01,7.293721771240234375e+01,8.579452037811279297e-01,1.606805267333984375e+02,8.402764892578125000e+01,1.530404663085937500e+02,1.350764617919921875e+02,3.573667049407958984e+00,1.651717071533203125e+02,9.590234375000000000e+01,6.559004974365234375e+01,2.223165130615234375e+02,8.594700813293457031e+00,2.324472236633300781e+01,1.165440673828125000e+02,1.131669425964355469e+01,1.297808685302734375e+02,4.308097839355468750e+00,1.765310363769531250e+02,7.100058078765869141e+00,4.006248855590820312e+01,1.991123199462890625e+02,1.358426570892333984e+01,1.695125274658203125e+02,4.774360277224332094e-04,2.413452911376953125e+02,2.275700759887695312e+01,5.892091369628906250e+01,2.106847763061523438e+01,5.775527954101562500e+01,8.987532615661621094e+00,2.048398284912109375e+02,2.073637962341308594e+00,1.295395965576171875e+02,5.573060989379882812e+01,1.376665344238281250e+02,7.092069244384765625e+01,1.343190288543701172e+01,8.005881500244140625e+01,3.929241943359375000e+01,3.745655822753906250e+01,8.166818237304687500e+01,5.326939374208450317e-02,1.039207839965820312e+02,3.050383180379867554e-02,1.633926391601562500e+02,2.170434743165969849e-01,1.133842620849609375e+02,1.020376300811767578e+01,1.168824844360351562e+02,1.141866149902343750e+02,3.211463546752929688e+01,1.311520690917968750e+02,5.451799774169921875e+01,4.525239467620849609e+00,4.504710006713867188e+01,3.487340927124023438e+01,3.265080261230468750e+01,9.938262939453125000e+01,3.187124967575073242e+00,1.570309295654296875e+02,6.371684646606445312e+01,8.531900024414062500e+01,7.074175262451171875e+01,6.065980911254882812e+00,1.622762489318847656e+01,4.609330368041992188e+01,9.712739562988281250e+01,7.937698811292648315e-02,1.205073699951171875e+02,4.043450832366943359e+00,6.170354080200195312e+01,1.364793300628662109e+00,4.203255844116210938e+01,4.871643066406250000e+01,5.650451660156250000e+01,6.455928087234497070e-02,9.932043457031250000e+01,5.357614517211914062e+01,1.249247550964355469e+01,5.843344116210937500e+01,6.037863922119140625e+01,5.250605940818786621e-01,1.120582046508789062e+02,8.183941841125488281e+00,4.557435607910156250e+01,7.209116363525390625e+01,1.666392517089843750e+01,1.927516937255859375e+02,1.365291500091552734e+01,8.648332214355468750e+01,4.054767608642578125e+00,7.998917388916015625e+01,9.021949768066406250e+01,2.282898521423339844e+01,8.054721069335937500e+01,6.229466247558593750e+01,6.429072570800781250e+01,1.332001876831054688e+01,1.889043426513671875e+02,1.808249855041503906e+01,1.957212066650390625e+01,1.344760608673095703e+01,1.706980590820312500e+02,7.733866119384765625e+01,6.359672927856445312e+01,6.784908294677734375e+01,1.006677932739257812e+02,7.284217834472656250e+01,1.352753143310546875e+02,5.083635711669921875e+01,8.125546264648437500e+01,3.008995628356933594e+01,1.012295074462890625e+02,1.590191841125488281e+01,9.708898162841796875e+01,7.387736797332763672e+00,4.912338638305664062e+01,4.226630687713623047e+00,3.739274978637695312e+01,9.301029205322265625e+01,7.305870819091796875e+01,1.744540405273437500e+01,4.973689556121826172e+00,1.183443984985351562e+02,3.102829933166503906e+01,1.050661921501159668e+00,8.259103393554687500e+01,2.047923660278320312e+01,1.268046188354492188e+02,1.021777820587158203e+01,8.208253383636474609e-01,7.658826446533203125e+01,1.155830383300781250e+02,8.613924980163574219e-01,1.388484802246093750e+02,8.864978790283203125e+01,3.869047164916992188e+00,7.594040036201477051e-01,1.650996551513671875e+02,1.233109712600708008e+00,1.007617645263671875e+02,1.576248264312744141e+01,8.171170043945312500e+01,2.822202491760253906e+01,9.025827026367187500e+01,7.604963183403015137e-01,1.927171478271484375e+02,6.197259521484375000e+01,5.621475982666015625e+01,7.616640090942382812e+00,7.604163360595703125e+01,2.583276987075805664e+00,7.592817687988281250e+01,3.574240207672119141e+00,9.103318023681640625e+01,5.577331924438476562e+01,2.560347747802734375e+01,3.369729280471801758e+00,9.039701080322265625e+01,5.815967559814453125e+01,5.037007904052734375e+01,1.888348999023437500e+02,4.260929107666015625e+01,1.735855937004089355e-01,9.879659271240234375e+01,3.333043575286865234e+00,6.468370056152343750e+01,3.599384307861328125e+01,5.718737792968750000e+01,1.109885253906250000e+02,1.193317845463752747e-01,8.476693725585937500e+01,1.894914746284484863e+00,1.315478515625000000e+02,5.274814987182617188e+01,7.246283721923828125e+01,1.118402862548828125e+02,7.830796718597412109e+00,1.036446762084960938e+02,2.291082572937011719e+01,9.040351867675781250e+00,1.601355590820312500e+02,1.127138061523437500e+02,2.944338417053222656e+01,8.872718811035156250e+01,2.734774589538574219e+00,1.147178955078125000e+02,2.612690674141049385e-03,6.349005508422851562e+01,1.234069633483886719e+01,8.972404479980468750e+01,4.837261581420898438e+01,4.710982894897460938e+01,6.158350753784179688e+01,6.580800628662109375e+01,6.098922348022460938e+01,9.060947418212890625e+01,1.342314910888671875e+02,1.971521615982055664e+00,1.507835845947265625e+02,4.440898132324218750e+01,7.351083374023437500e+01,5.747933578491210938e+01,5.382785797119140625e+01,1.326956939697265625e+02,1.126415100097656250e+02,9.078202819824218750e+01,7.553684234619140625e+01,2.631184387207031250e+01,2.299018478393554688e+01,7.706382751464843750e+01,6.632019805908203125e+01,4.258292198181152344e+00,5.655667781829833984e-01,2.853622055053710938e+01,1.431677093505859375e+02,1.991651344299316406e+01,5.227637100219726562e+01,4.710094630718231201e-02,9.644490051269531250e+01,7.788107299804687500e+01,1.212880325317382812e+01,1.127831115722656250e+02,4.462203085422515869e-01,4.063241195678710938e+01,5.573090362548828125e+01,1.002421875000000000e+02,2.225876617431640625e+01,8.926685333251953125e+01,9.198431396484375000e+01,4.260818481445312500e+01,1.441841840744018555e+00,5.538126373291015625e+01,5.911143493652343750e+01,2.961538505554199219e+01,1.135852432250976562e+01,1.855082988739013672e+00,3.623538589477539062e+01,7.980165100097656250e+01,1.030104141235351562e+02,1.697039413452148438e+01,4.054323196411132812e+01,1.178745925426483154e-01,9.922133636474609375e+01,5.865467453002929688e+01,9.644822692871093750e+01,7.390849590301513672e-01,6.208947372436523438e+01,7.904795837402343750e+01,6.468547821044921875e+01,2.442658042907714844e+01,2.161509323120117188e+01,7.151949310302734375e+01,6.037532424926757812e+01,2.430801849365234375e+02,4.643391609191894531e+00,5.935031509399414062e+01,4.071975326538085938e+01,1.430770263671875000e+02,3.828133392333984375e+01,6.037926101684570312e+01,1.695106506347656250e+02,6.725910949707031250e+01,9.067012786865234375e+01,2.225523185729980469e+01,1.367105255126953125e+02,2.253783226013183594e+01,1.538259887695312500e+02,2.813280296325683594e+01,2.639603614807128906e+01,1.160494537353515625e+02,9.802581787109375000e+00,1.558364105224609375e+02,6.512432575225830078e+00,1.424001312255859375e+02,3.778764724731445312e+00,1.213695526123046875e+02,8.680648040771484375e+01,2.220467805862426758e+00,9.998146057128906250e+01,1.173578977584838867e+00,1.559156494140625000e+02,8.245391845703125000e+00,9.301380920410156250e+01,3.637454065028578043e-04,9.564391326904296875e+01,2.102879905700683594e+01,1.651540222167968750e+02,7.890360355377197266e+00,1.625955047607421875e+02,4.756609797477722168e-01,9.187977600097656250e+01,5.335684204101562500e+01,6.964672851562500000e+01,3.357015609741210938e+01,4.129853725433349609e+00,7.771456146240234375e+01,7.727462005615234375e+01,3.525244140625000000e+01,1.442940807342529297e+01,1.290497779846191406e+01,3.615527725219726562e+01,7.153569698333740234e+00,7.676499938964843750e+01,1.468348693847656250e+02,7.222129344940185547e+00,7.033808898925781250e+01,4.437427139282226562e+01,1.909470939636230469e+01,1.605716247558593750e+02,1.567614746093750000e+01,8.809483337402343750e+01,8.452933311462402344e+00,4.846296906471252441e-01,8.455941772460937500e+01,4.099292373657226562e+01,1.142076110839843750e+02,9.348958969116210938e+00,4.916782760620117188e+01,1.185042037963867188e+02,2.780582046508789062e+01,4.763708877563476562e+01,1.368109130859375000e+02,6.837607383728027344e+00,9.737193298339843750e+01
